Order,MS SubClass,Lot Frontage,Lot Area,Street,Utilities,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Year Remod/Add,Exterior 1st,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Garage Type,Garage Cars,Garage Area,Mo Sold,Yr Sold,SalePrice
1425,20,65,9345,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2007,VinylSd,1615,0,1615,0,2,0,Attchd,3,864,5,2008,248500
1426,20,91,11778,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2008,VinylSd,2276,0,2276,1,2,0,Attchd,3,1348,6,2008,475000
1427,20,91,11778,Pave,AllPub,Inside,CollgCr,PosN,1Fam,1Story,2008,VinylSd,1766,0,1766,1,2,1,Attchd,3,874,12,2008,395039
1428,60,59,11228,Pave,AllPub,CulDSac,SawyerW,Norm,1Fam,2Story,1993,VinylSd,1080,1017,2097,0,2,1,Attchd,3,678,12,2008,228000
1429,80,,11454,Pave,AllPub,Corner,SawyerW,Norm,1Fam,SLvl,1995,VinylSd,1511,0,1511,1,2,0,Attchd,3,811,2,2008,225000
1430,20,,11500,Pave,AllPub,CulDSac,ClearCr,Norm,1Fam,1Story,1966,Plywood,1643,0,1643,1,2,0,Attchd,2,438,3,2008,195000
1431,60,79,12798,Pave,AllPub,Inside,ClearCr,Feedr,1Fam,2Story,1997,VinylSd,616,1072,1688,1,2,1,Attchd,2,603,5,2008,200000
1432,20,65,9750,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,1994,VinylSd,990,0,990,1,1,0,Detchd,2,528,8,2008,155000
1433,20,75,9525,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2006,VinylSd,1099,0,1099,0,1,1,Attchd,1,352,6,2008,144000
1434,20,57,9245,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,1995,VinylSd,990,0,990,0,1,0,Detchd,2,672,2,2008,145000
1435,20,,8696,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,1998,VinylSd,1418,0,1418,1,2,0,Attchd,2,558,5,2008,226001
1436,60,,13142,Pave,AllPub,Corner,CollgCr,PosN,1Fam,2Story,1997,VinylSd,872,899,1771,1,2,1,Attchd,2,600,7,2008,215700
1437,60,68,8998,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2000,VinylSd,782,870,1652,0,2,1,Attchd,2,532,6,2008,207500
1438,60,68,9179,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,1999,VinylSd,882,908,1790,1,2,1,Attchd,2,588,6,2008,193000
1439,60,57,8924,Pave,AllPub,CulDSac,CollgCr,Norm,1Fam,2Story,1999,VinylSd,880,844,1724,0,2,1,Attchd,2,527,7,2008,188000
1440,20,93,9382,Pave,AllPub,CulDSac,CollgCr,Norm,1Fam,1Story,2000,VinylSd,1479,0,1479,0,2,0,Attchd,2,577,7,2008,191000
1441,20,88,12803,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2002,VinylSd,1494,0,1494,1,2,0,Attchd,2,530,9,2008,221000
1442,60,80,12435,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2001,VinylSd,963,829,1792,0,2,1,Attchd,2,564,5,2008,231500
1443,60,75,12192,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2001,VinylSd,928,895,1823,1,2,1,Attchd,2,626,5,2008,235000
1444,60,68,11250,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2002,VinylSd,920,866,1786,1,2,1,Attchd,2,608,9,2008,223500
1445,20,,9200,Pave,AllPub,CulDSac,CollgCr,Norm,1Fam,1Story,1980,VinylSd,938,0,938,1,1,0,Detchd,1,308,7,2008,130250
1446,80,65,8385,Pave,AllPub,Inside,CollgCr,Norm,1Fam,SLvl,1977,HdBoard,985,0,985,0,2,0,Attchd,1,328,11,2008,149900
1447,20,,12250,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,1978,HdBoard,1174,0,1174,1,1,0,Attchd,2,528,5,2008,158000
1448,80,,10970,Pave,AllPub,Inside,CollgCr,Norm,1Fam,SLvl,1978,Plywood,1026,0,1026,1,1,0,Detchd,2,576,10,2008,147000
1449,20,,9216,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,1975,HdBoard,1076,0,1076,0,1,1,Detchd,2,576,9,2008,143195
1450,20,40,14330,Pave,AllPub,CulDSac,CollgCr,Norm,1Fam,1Story,2001,Plywood,1558,0,1558,1,2,0,Attchd,2,440,8,2008,163000
1451,20,88,7990,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,1975,HdBoard,924,0,924,0,1,0,Detchd,1,280,4,2008,110000
1452,20,60,7180,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,1972,HdBoard,864,0,864,0,1,0,Detchd,1,352,5,2008,127000
1453,20,60,7200,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,1972,HdBoard,780,0,780,0,1,0,Detchd,1,352,1,2008,124900
1454,20,75,9742,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2002,VinylSd,1795,0,1795,0,2,0,Attchd,2,534,9,2008,230000
1455,60,75,9473,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2002,VinylSd,1128,903,2031,1,2,1,Attchd,2,577,3,2008,237000
1456,60,,10316,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2000,VinylSd,992,873,1865,1,2,1,Attchd,3,839,6,2008,235000
1457,60,,10400,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2001,VinylSd,1290,871,2161,0,2,1,Attchd,2,570,6,2008,230500
1458,60,73,9066,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2000,VinylSd,1004,848,1852,0,2,1,Attchd,3,660,12,2008,230000
1459,60,75,11404,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,1999,VinylSd,1153,878,2031,0,2,1,Attchd,2,541,7,2008,222500
1460,60,,9240,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2002,VinylSd,1055,1208,2263,0,2,1,BuiltIn,2,905,9,2008,287000
1461,60,,9720,Pave,AllPub,CulDSac,CollgCr,Norm,1Fam,2Story,2002,VinylSd,1366,581,1947,1,2,1,BuiltIn,3,725,1,2008,274000
1462,20,,14860,Pave,AllPub,CulDSac,CollgCr,Norm,1Fam,1Story,2003,VinylSd,1786,0,1786,1,2,0,Attchd,3,715,6,2008,300000
1463,60,,11250,Pave,AllPub,Corner,CollgCr,Norm,1Fam,2Story,2002,CemntBd,1149,1141,2290,0,2,1,Attchd,2,779,5,2008,255900
1464,60,65,8158,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2003,VinylSd,884,884,1768,1,2,1,Attchd,2,543,7,2008,224900
1465,60,41,10905,Pave,AllPub,CulDSac,CollgCr,Norm,1Fam,2Story,2003,VinylSd,1129,1198,2327,0,2,1,BuiltIn,2,596,8,2008,240000
1466,60,72,7226,Pave,AllPub,CulDSac,CollgCr,Norm,1Fam,2Story,2003,VinylSd,798,842,1640,0,2,1,Attchd,2,595,6,2008,183000
1467,60,96,11690,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2000,VinylSd,886,878,1764,0,2,1,Attchd,2,560,6,2008,207000
1468,60,70,8750,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,1995,VinylSd,933,975,1908,1,2,1,Attchd,2,493,7,2008,210000
1469,120,37,4435,Pave,AllPub,Inside,CollgCr,Norm,TwnhsE,1Story,2003,VinylSd,848,0,848,1,1,0,Attchd,2,420,3,2008,136500
1470,120,,4426,Pave,AllPub,Inside,CollgCr,Norm,TwnhsE,1Story,2004,VinylSd,848,0,848,1,1,0,Attchd,2,420,2,2008,145000
1471,20,75,13125,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,1998,VinylSd,1493,0,1493,1,2,0,Attchd,2,508,4,2008,208900
1472,90,83,10126,Pave,AllPub,Corner,CollgCr,Norm,Duplex,SFoyer,1998,VinylSd,1838,0,1838,2,2,0,Attchd,3,721,7,2008,185000
1473,20,70,9135,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2003,VinylSd,1536,0,1536,1,2,0,Attchd,2,532,12,2008,214000
1474,60,65,8450,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2003,VinylSd,856,854,1710,1,2,1,Attchd,2,548,2,2008,208500
1475,20,75,9750,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2004,VinylSd,1445,0,1445,0,2,0,Attchd,2,470,6,2008,186500
1476,20,65,8450,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2004,VinylSd,1436,0,1436,1,2,0,Attchd,2,484,4,2008,210000
1477,60,64,8320,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2004,VinylSd,770,812,1582,0,2,1,Attchd,2,520,9,2008,185900
1478,20,85,11049,Pave,AllPub,Corner,CollgCr,Norm,1Fam,1Story,2007,VinylSd,1234,0,1234,0,2,0,Attchd,2,484,1,2008,179900
1479,20,85,11058,Pave,AllPub,Corner,CollgCr,Norm,1Fam,1Story,2007,VinylSd,1564,0,1564,0,2,0,Attchd,3,814,2,2008,218836
1480,20,74,9627,Pave,AllPub,Inside,CollgCr,Norm,1Fam,1Story,2007,VinylSd,1361,0,1361,0,2,0,Attchd,2,610,6,2008,193000
1481,60,63,8199,Pave,AllPub,Inside,CollgCr,Norm,1Fam,2Story,2005,WdShing,728,728,1456,1,2,1,Attchd,2,410,10,2008,189000
1482,120,,4426,Pave,AllPub,Inside,CollgCr,Norm,TwnhsE,1Story,2004,VinylSd,848,0,848,1,1,0,Attchd,2,420,5,2008,149300
1483,120,,4426,Pave,AllPub,Inside,CollgCr,Norm,TwnhsE,1Story,2004,VinylSd,848,0,848,1,1,0,Attchd,2,420,5,2008,141000
1484,120,,4438,Pave,AllPub,Inside,CollgCr,Norm,TwnhsE,1Story,2004,VinylSd,848,0,848,1,1,0,Attchd,2,420,1,2008,149000
1485,120,,4438,Pave,AllPub,Inside,CollgCr,Norm,TwnhsE,1Story,2004,VinylSd,848,0,848,1,1,0,Attchd,2,420,6,2008,144500
1486,30,67,8777,Pave,AllPub,Inside,Edwards,Feedr,1Fam,1Story,1950,MetalSd,796,0,796,0,1,0,NA,0,0,5,2008,85000
1487,90,67,8777,Pave,AllPub,Inside,Edwards,Feedr,Duplex,1.5Fin,2003,MetalSd,1272,928,2200,2,2,2,NA,0,0,9,2008,145900
1488,20,75,9825,Pave,AllPub,Inside,Edwards,Norm,1Fam,1Story,1966,HdBoard,1092,0,1092,0,1,0,Attchd,1,264,4,2008,123000
1489,20,75,9937,Pave,AllPub,Inside,Edwards,Norm,1Fam,1Story,1965,HdBoard,1256,0,1256,1,1,1,Attchd,1,276,6,2008,147500
1490,85,64,12102,Pave,AllPub,Inside,Edwards,Norm,1Fam,SFoyer,1976,HdBoard,1033,0,1033,0,1,0,BuiltIn,2,504,4,2008,165000
1491,20,65,6500,Pave,AllPub,Inside,Edwards,Norm,1Fam,1Story,1976,HdBoard,1127,0,1127,0,1,1,Detchd,2,480,5,2008,135000
1492,30,63,13907,Pave,AllPub,Inside,Edwards,Norm,1Fam,1Story,1969,WdShing,996,0,996,1,1,0,NA,0,0,7,2008,108000
1493,85,90,10012,Pave,AllPub,Inside,Edwards,Norm,1Fam,SFoyer,1972,Plywood,1181,0,1181,1,2,0,Detchd,2,588,4,2008,137500
1494,60,60,6931,Pave,AllPub,Inside,Edwards,Norm,1Fam,2Story,2004,VinylSd,760,896,1656,0,2,1,BuiltIn,2,397,7,2008,165400
1495,80,,9638,Pave,AllPub,CulDSac,Edwards,Norm,1Fam,SLvl,1977,Plywood,1117,0,1117,1,1,0,Attchd,2,542,11,2008,147000
1496,60,72,7200,Pave,AllPub,Inside,Edwards,Norm,1Fam,2Story,2001,Plywood,684,714,1398,0,1,1,Attchd,2,440,2,2008,160500
1497,20,60,7024,Pave,AllPub,Inside,Edwards,Norm,1Fam,1Story,2005,VinylSd,1132,0,1132,1,1,1,Attchd,2,451,6,2008,176000
1498,20,123,47007,Pave,AllPub,Inside,Edwards,Norm,1Fam,1Story,1996,Plywood,3820,0,3820,,3,1,Attchd,2,624,7,2008,284700
1499,60,313,63887,Pave,AllPub,Corner,Edwards,Feedr,1Fam,2Story,2008,Stucco,4692,950,5642,2,2,1,Attchd,2,1418,1,2008,160000
1500,180,35,3675,Pave,AllPub,Inside,Edwards,Norm,TwnhsE,SLvl,2005,VinylSd,1072,0,1072,1,1,0,Basment,2,525,6,2008,148000
1501,90,65,6040,Pave,AllPub,Inside,Edwards,Norm,Duplex,1Story,1955,AsbShng,1152,0,1152,0,2,0,NA,0,0,6,2008,82000
1502,90,65,6012,Pave,AllPub,Corner,Edwards,Norm,Duplex,1Story,1955,AsbShng,1152,0,1152,0,2,0,NA,0,0,6,2008,82000
1503,90,92,12108,Pave,AllPub,Inside,Edwards,Norm,Duplex,1Story,1955,VinylSd,1440,0,1440,0,2,0,NA,0,0,9,2008,118000
1504,90,74,6845,Pave,AllPub,Inside,Edwards,Norm,Duplex,1Story,1955,WdShing,1152,0,1152,0,2,0,NA,0,0,7,2008,82500
1505,190,56,6931,Pave,AllPub,Inside,Edwards,Norm,2fmCon,1Story,1955,Wd Sdng,784,0,784,1,1,0,NA,0,0,5,2008,91900
1506,50,60,12180,Pave,AllPub,Inside,Edwards,Norm,1Fam,1.5Fin,2007,Wd Sdng,585,468,1053,0,1,1,NA,0,0,1,2008,120000
1507,50,57,8050,Pave,AllPub,Inside,Edwards,Norm,1Fam,1.5Fin,1993,MetalSd,929,208,1137,0,1,1,NA,0,0,4,2008,96000
1508,20,68,9520,Pave,AllPub,Inside,Edwards,Norm,1Fam,1Story,1953,MetalSd,930,0,930,0,1,0,Attchd,1,286,5,2008,99000
1509,50,70,11767,Pave,AllPub,Inside,Edwards,Norm,1Fam,1.5Fin,1995,MetalSd,768,432,1200,0,1,0,Detchd,1,240,5,2008,130500
1510,50,60,8172,Pave,AllPub,Inside,Edwards,Norm,1Fam,1.5Fin,1972,MetalSd,997,473,1470,0,2,0,Detchd,1,548,5,2008,135000
1511,50,59,16466,Pave,AllPub,Inside,Edwards,Norm,1Fam,1.5Fin,1955,MetalSd,872,521,1393,0,1,1,Attchd,1,300,4,2008,135500
1512,80,62,7692,Pave,AllPub,Inside,Edwards,Norm,1Fam,SLvl,1954,Wd Sdng,1204,0,1204,0,1,0,Basment,1,312,11,2008,100000
1513,30,67,5142,Pave,AllPub,Inside,Edwards,Norm,1Fam,1.5Fin,2008,Wd Sdng,949,343,1292,0,1,1,Detchd,1,205,6,2008,108000
1514,30,67,5604,Pave,AllPub,Inside,Edwards,Norm,1Fam,1Story,1950,Stucco,864,0,864,1,1,0,NA,0,0,4,2008,98000
1515,30,45,8248,Pave,AllPub,Inside,Edwards,Norm,1Fam,1Story,1950,Stucco,864,0,864,1,1,0,NA,0,0,9,2008,67000
1516,190,55,5687,Pave,AllPub,Inside,SWISU,Norm,2fmCon,2Story,2000,VinylSd,936,780,1716,1,2,0,NA,0,0,3,2008,135900
1517,70,,12155,Pave,AllPub,Inside,SWISU,Norm,1Fam,2Story,1950,Wd Sdng,810,672,1482,0,2,0,Detchd,1,400,3,2008,140000
1518,75,60,8400,Pave,AllPub,Inside,SWISU,Norm,1Fam,2.5Fin,1997,Wd Sdng,1052,720,2192,0,2,1,Detchd,1,240,7,2008,179500
1519,50,60,8400,Pave,AllPub,Inside,SWISU,Norm,1Fam,1.5Fin,1950,MetalSd,1390,304,1694,0,2,0,Detchd,2,576,6,2008,136500
1520,30,60,7290,Pave,AllPub,Corner,SWISU,Norm,1Fam,1Story,1950,WdShing,1424,0,1424,0,2,0,Attchd,1,312,4,2008,168000
1521,70,55,8525,Pave,AllPub,Inside,SWISU,Norm,1Fam,2Story,1950,MetalSd,1024,940,1964,0,1,1,NA,0,0,11,2008,130000
1522,70,51,9842,Pave,AllPub,Inside,SWISU,Feedr,1Fam,2Story,1998,MetalSd,990,1611,2601,0,3,1,BuiltIn,2,621,5,2008,189000
1523,90,64,7804,Pave,AllPub,Inside,SWISU,Norm,Duplex,2.5Unf,1950,Stucco,960,960,1920,2,2,2,Detchd,2,480,7,2008,161900
1524,70,66,8969,Pave,AllPub,Inside,Crawfor,Norm,1Fam,2Story,1950,Wd Sdng,672,644,1316,1,1,0,Detchd,1,369,7,2008,145000
1525,70,79,11526,Pave,AllPub,Inside,Crawfor,Norm,1Fam,2.5Fin,1994,MetalSd,1423,748,2555,0,2,0,Detchd,2,672,9,2008,191000
1526,70,63,15576,Pave,AllPub,Inside,Crawfor,Norm,1Fam,2Story,1976,Wd Sdng,840,840,1680,0,2,0,Attchd,1,308,3,2008,177000
1527,50,63,15564,Pave,AllPub,Inside,Crawfor,Norm,1Fam,1.5Fin,1995,Wd Sdng,676,588,1264,0,1,0,Detchd,2,400,1,2008,147500
1528,30,52,6292,Pave,AllPub,Inside,SWISU,Norm,1Fam,1Story,1950,Wd Sdng,790,0,790,0,1,0,Detchd,1,160,4,2008,91000
1529,70,54,7609,Pave,AllPub,Corner,Crawfor,Norm,1Fam,2Story,1997,Stucco,798,714,1512,1,2,0,Detchd,1,180,6,2008,231000
1530,50,51,10480,Pave,AllPub,Inside,SWISU,Norm,1Fam,1.5Fin,1950,MetalSd,1166,0,1639,0,1,0,Detchd,1,240,3,2008,115000
1531,70,,9650,Pave,AllPub,Corner,Crawfor,Norm,1Fam,2Story,1950,Wd Sdng,819,784,1603,0,1,0,Attchd,2,599,6,2008,138000
1532,70,60,7200,Pave,AllPub,Inside,Crawfor,Norm,1Fam,2Story,2000,Stucco,851,651,1502,0,1,1,Attchd,1,270,2,2008,149000
1533,70,74,11988,Pave,AllPub,Inside,Crawfor,Norm,1Fam,2Story,1995,Stucco,849,811,1660,0,1,1,Detchd,1,240,8,2008,188700
1534,50,,11700,Pave,AllPub,Inside,Crawfor,Norm,1Fam,1.5Fin,1995,WdShing,1265,673,1938,0,2,0,Detchd,1,240,7,2008,198000
1535,50,,9260,Pave,AllPub,Inside,Crawfor,Feedr,1Fam,1.5Fin,1950,Wd Sdng,932,442,1374,0,1,0,Detchd,1,225,3,2008,110000
1536,20,79,7801,Pave,AllPub,Corner,Crawfor,Feedr,1Fam,1Story,1951,WdShing,1091,0,1091,0,1,0,Attchd,1,344,5,2008,104000
1537,70,100,9670,Pave,AllPub,Inside,Crawfor,Norm,1Fam,2Story,1950,BrkFace,983,890,1873,0,1,1,Detchd,2,786,6,2008,257076
1538,50,,14100,Pave,AllPub,Inside,Crawfor,Norm,1Fam,1.5Fin,1997,Stucco,1968,1479,3447,0,3,1,BuiltIn,3,1014,5,2008,381000
1539,50,,15660,Pave,AllPub,Corner,Crawfor,Norm,1Fam,1.5Fin,2006,VinylSd,1137,817,1954,0,1,1,Attchd,2,431,5,2008,311500
1540,50,70,12392,Pave,AllPub,Inside,Crawfor,Norm,1Fam,1.5Fin,2000,VinylSd,1218,943,2161,1,2,1,Attchd,2,506,4,2008,263400
1541,20,56,26073,Pave,AllPub,CulDSac,Crawfor,Norm,1Fam,1Story,1956,BrkFace,1898,0,1898,0,2,1,Attchd,2,484,4,2008,236500
1542,20,,14778,Pave,AllPub,CulDSac,Crawfor,PosN,1Fam,1Story,2006,HdBoard,1640,0,1640,1,1,0,Detchd,2,924,11,2008,224000
1543,160,24,1879,Pave,AllPub,CulDSac,Blueste,Norm,Twnhs,2Story,1980,MetalSd,516,516,1032,0,1,0,Detchd,2,462,12,2008,116500
1544,160,24,1950,Pave,AllPub,Inside,Blueste,Norm,Twnhs,2Story,1980,MetalSd,716,840,1556,1,2,1,Attchd,2,452,7,2008,151000
1545,30,50,7000,Pave,AllPub,Inside,IDOTRR,Norm,1Fam,1Story,1998,VinylSd,919,0,919,1,1,0,Detchd,1,195,7,2008,126000
1546,50,60,6000,Pave,AllPub,Inside,IDOTRR,Norm,1Fam,1.5Fin,2006,VinylSd,760,330,1090,0,1,0,Detchd,1,240,7,2008,120000
1547,30,40,3636,Pave,AllPub,Inside,IDOTRR,Norm,1Fam,1Story,1950,AsbShng,796,0,796,0,1,0,NA,0,0,1,2008,55000
1548,30,,5890,Pave,AllPub,Corner,IDOTRR,Norm,1Fam,1Story,2007,Wd Sdng,816,0,816,0,1,0,Detchd,1,432,6,2008,120500
1549,30,71,6900,Pave,AllPub,Inside,IDOTRR,Norm,1Fam,1Story,1955,VinylSd,778,0,778,0,1,0,Detchd,1,924,2,2008,120500
1550,50,58,8155,Pave,AllPub,Inside,IDOTRR,Norm,1Fam,1.5Fin,1950,Wd Sdng,780,420,1200,0,1,0,NA,0,0,7,2008,119000
1551,80,75,6000,Pave,AllPub,Inside,IDOTRR,Norm,1Fam,SLvl,1967,HdBoard,1092,564,1656,0,1,1,Attchd,1,288,7,2008,126000
1552,30,60,7392,Pave,AllPub,Inside,IDOTRR,Norm,1Fam,1Story,1995,Wd Sdng,912,0,912,0,1,0,Detchd,1,360,5,2008,99500
1553,50,75,9000,Pave,AllPub,Inside,IDOTRR,Norm,1Fam,1.5Fin,1958,WdShing,1151,804,1955,0,2,0,Attchd,1,356,1,2008,165500
1554,20,80,14584,Pave,AllPub,Inside,IDOTRR,Norm,1Fam,1Story,1952,AsbShng,733,0,733,0,1,0,Attchd,2,487,2,2008,13100
1555,70,60,5280,Pave,AllPub,Corner,IDOTRR,Feedr,1Fam,2Story,1950,Wd Sdng,825,536,1361,0,1,0,Detchd,1,185,7,2008,89000
1556,70,50,8500,Pave,AllPub,Inside,IDOTRR,Feedr,1Fam,2Story,1950,BrkFace,649,668,1317,0,1,0,Detchd,1,250,7,2008,40000
1557,50,52,5150,Pave,AllPub,Corner,IDOTRR,Feedr,1Fam,1.5Fin,2000,Plywood,671,378,1049,0,1,0,Detchd,1,195,5,2008,80900
1558,30,120,18000,Grvl,AllPub,Inside,IDOTRR,Norm,1Fam,1Story,1950,MetalSd,894,0,894,0,1,0,Detchd,3,1248,8,2008,81000
1559,70,60,9000,Grvl,AllPub,Inside,IDOTRR,Norm,1Fam,2Story,1950,MetalSd,432,432,864,0,1,1,Detchd,1,216,6,2008,65000
1560,120,64,5587,Pave,AllPub,Inside,Crawfor,Norm,TwnhsE,1Story,2008,CemntBd,1652,0,1652,1,2,0,Attchd,2,482,11,2008,392500
1561,120,44,3843,Pave,AllPub,Inside,Crawfor,Norm,TwnhsE,1Story,2008,CemntBd,1648,0,1648,1,2,0,Attchd,2,525,8,2008,294464
1562,120,44,3811,Pave,AllPub,Inside,Crawfor,Norm,TwnhsE,1Story,2005,CemntBd,1646,0,1646,1,2,0,Attchd,2,482,7,2008,250000
1563,120,44,3842,Pave,AllPub,Inside,Crawfor,Norm,TwnhsE,1Story,2005,CemntBd,1646,0,1646,1,2,0,Attchd,2,482,1,2008,275000
1564,20,,23730,Pave,AllPub,Inside,Mitchel,Norm,1Fam,1Story,1997,MetalSd,2032,0,2032,1,3,0,Attchd,3,786,9,2008,300000
1565,20,,13265,Pave,AllPub,CulDSac,Mitchel,Norm,1Fam,1Story,2002,CemntBd,1689,0,1689,1,2,0,Attchd,3,857,7,2008,271000
1566,60,,11050,Pave,AllPub,Inside,Mitchel,Norm,1Fam,2Story,1997,VinylSd,910,910,1820,0,2,1,Attchd,3,816,9,2008,213000
1567,80,76,9880,Pave,AllPub,Inside,Mitchel,Norm,1Fam,SLvl,1977,Plywood,1118,0,1118,1,1,0,Attchd,1,358,7,2008,171000
1568,20,75,10125,Pave,AllPub,Inside,Mitchel,Norm,1Fam,1Story,1977,Plywood,1279,0,1279,0,2,0,Detchd,2,473,2,2008,171500
1569,90,76,10260,Pave,AllPub,Inside,Mitchel,Norm,Duplex,2Story,1976,Plywood,936,936,1872,0,2,2,Attchd,2,484,11,2008,100000
1570,20,74,9990,Pave,AllPub,Inside,Mitchel,Norm,1Fam,1Story,1991,HdBoard,1689,0,1689,1,2,0,Attchd,2,432,7,2008,228500
1571,190,,164660,Grvl,AllPub,Corner,Timber,Norm,2fmCon,1.5Fin,1965,Plywood,1619,167,1786,2,2,0,Attchd,2,529,8,2008,228950
1572,120,42,4084,Pave,AllPub,Inside,Timber,Norm,TwnhsE,1Story,1986,VinylSd,1501,0,1501,1,2,0,Attchd,2,512,7,2008,241500
1573,20,,15498,Pave,AllPub,Corner,Timber,Norm,1Fam,1Story,1976,Stone,2898,0,2898,1,2,0,Attchd,2,665,5,2008,287000
1574,20,74,11563,Pave,AllPub,Inside,Timber,Norm,1Fam,1Story,2007,VinylSd,1537,0,1537,1,2,0,Attchd,3,788,4,2008,294000
1575,20,71,9520,Pave,AllPub,Inside,Timber,Norm,1Fam,1Story,2008,VinylSd,1646,0,1646,1,2,0,Attchd,3,800,4,2008,293077
1576,60,107,12852,Pave,AllPub,Corner,Timber,Norm,1Fam,2Story,2007,VinylSd,920,860,1780,1,2,1,Attchd,2,612,1,2008,264966
1577,80,73,9802,Pave,AllPub,Inside,Timber,Norm,1Fam,SLvl,2007,VinylSd,712,730,1442,0,2,1,BuiltIn,2,400,4,2008,172500
1578,80,73,9735,Pave,AllPub,Inside,Timber,Norm,1Fam,SLvl,2007,VinylSd,754,640,1394,0,2,1,BuiltIn,2,400,5,2008,167500
1579,60,81,12018,Pave,AllPub,Corner,Timber,Norm,1Fam,2Story,2008,VinylSd,796,816,1612,0,2,1,Attchd,3,666,10,2008,218689
1580,20,75,12890,Pave,AllPub,Inside,Timber,Norm,1Fam,1Story,1989,Wd Sdng,1495,0,1495,0,2,0,Attchd,2,438,7,2008,150000
1581,20,47,12416,Pave,AllPub,Inside,Timber,Norm,1Fam,1Story,1986,VinylSd,1651,0,1651,1,2,0,Attchd,2,616,11,2008,184000
1582,20,93,18265,Pave,AllPub,Corner,Timber,Norm,1Fam,1Story,1986,Plywood,1256,0,1256,0,2,0,Attchd,2,578,3,2008,180000
1583,80,85,10200,Pave,AllPub,Inside,Timber,Norm,1Fam,SLvl,1989,HdBoard,1509,0,1509,1,2,0,Attchd,2,600,8,2008,175000
1584,20,82,11202,Pave,AllPub,Inside,Timber,Norm,1Fam,1Story,2003,VinylSd,1440,0,1440,1,2,0,Attchd,2,467,6,2008,232500
1585,20,,7915,Pave,AllPub,Inside,Timber,Norm,1Fam,1Story,2000,VinylSd,1675,0,1675,1,2,0,Attchd,2,435,12,2008,195000
1586,60,85,12244,Pave,AllPub,Inside,Timber,Norm,1Fam,2Story,2003,VinylSd,1482,780,2262,1,2,1,Attchd,3,749,8,2008,305000
1587,20,79,11449,Pave,AllPub,Inside,Timber,Norm,1Fam,1Story,2007,VinylSd,1728,0,1728,1,2,0,Attchd,2,520,1,2008,298751
1588,20,85,11447,Pave,AllPub,Inside,Timber,Norm,1Fam,1Story,2006,VinylSd,1964,0,1964,1,2,1,Attchd,3,892,6,2008,370000
1589,90,97,8940,Pave,AllPub,Corner,Mitchel,Norm,Duplex,SFoyer,1998,VinylSd,1344,0,1344,2,2,0,Attchd,4,784,11,2008,209200
1590,90,78,7060,Pave,AllPub,Inside,Mitchel,Norm,Duplex,SFoyer,1998,VinylSd,1344,0,1344,2,2,0,Attchd,4,784,11,2008,206300
1591,20,77,9278,Pave,AllPub,FR2,Mitchel,Feedr,1Fam,1Story,2008,VinylSd,1092,0,1092,0,1,0,NA,0,0,2,2008,146000
1592,120,32,4500,Pave,AllPub,FR2,Mitchel,Norm,TwnhsE,1Story,1997,VinylSd,1189,0,1189,1,2,0,Attchd,2,392,4,2008,160500
1593,85,150,14137,Pave,AllPub,Corner,Mitchel,Norm,1Fam,SFoyer,1964,HdBoard,1200,0,1200,1,1,0,2Types,3,850,11,2008,173000
